All calculations,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 37,Bus 38,Bus 39,G 01,G 02,G 03,G 04,G 05,G 06,G 07,G 08,G 09,G 10
3.361667,58.777406,58.780732,58.779135,58.776426,58.774734,58.774446,58.774488,58.774529,58.775004,58.775704,58.775298,58.775683,58.776084,58.777084,58.780364,58.781935,58.779487,58.779321,64.770637,64.771115,58.785764,58.789861,58.790622,58.782961,58.779581,58.771163,58.775048,58.758454,58.753995,58.784951,58.768543,58.775833,64.770244,64.771300,58.792905,58.799246,58.784775,58.743534,58.775314,0.979464,0.979068,0.979506,1.079929,1.079639,0.979969,0.980135,0.979863,0.978520,0.980016
3.371667,58.771831,58.777074,58.775386,58.772148,58.770142,58.769843,58.769739,58.769711,58.769068,58.771360,58.770870,58.771322,58.771795,58.772940,58.776760,58.778604,58.776187,58.775841,64.781063,64.781218,58.782731,58.787147,58.787844,58.779671,58.776241,58.768717,58.772185,58.757350,58.753400,58.781723,58.763680,58.771637,64.781007,64.781107,58.790603,58.796753,58.781490,58.744162,58.768617,0.979373,0.978957,0.979423,1.080020,1.079715,0.979918,0.980068,0.979785,0.978543,0.979953
3.381667,58.768724,58.772978,58.771207,58.767830,58.765773,58.765427,58.765460,58.765500,58.765864,58.766854,58.766395,58.766852,58.767327,58.768562,58.772479,58.774359,58.772020,58.771671,64.781072,64.781438,58.778437,58.782796,58.783458,58.775414,58.772087,58.764855,58.768180,58.753952,58.750172,58.777392,58.758571,58.766787,64.780793,64.781451,58.786245,58.792143,58.776959,58.741342,58.766096,0.979283,0.978851,0.979340,1.080111,1.079791,0.979864,0.979996,0.979702,0.978571,0.979883
3.391667,58.763137,58.769167,58.767352,58.763512,58.761175,58.760823,58.760715,58.760687,58.759972,58.762487,58.761950,58.762467,58.763007,58.764369,58.768773,58.770899,58.768610,58.768083,64.791234,64.791285,58.775228,58.779855,58.780438,58.771984,58.768588,58.762357,58.765241,58.752913,58.749678,58.773905,58.753781,58.762567,64.791284,64.791009,58.783685,58.789274,58.773409,58.742145,58.759471,0.979194,0.978746,0.979257,1.080201,1.079865,0.979811,0.979924,0.979619,0.978600,0.979812
3.401667,58.760048,58.765103,58.763225,58.759268,58.756892,58.756497,58.756520,58.756557,58.756806,58.758071,58.757566,58.758084,58.758625,58.760068,58.764550,58.766703,58.764500,58.763968,64.791307,64.791561,58.770970,58.775527,58.776070,58.767773,58.764472,58.758587,58.761312,58.749667,58.746620,58.769582,58.748822,58.757824,64.791140,64.791404,58.779345,58.784649,58.768883,58.739535,58.756959,0.979106,0.978645,0.979176,1.080290,1.079939,0.979754,0.979846,0.979533,0.978633,0.979735
3.411667,58.754456,58.761141,58.759264,58.754912,58.752292,58.751895,58.751783,58.751755,58.750969,58.753682,58.753107,58.753679,58.754277,58.755828,58.760739,58.763110,58.760976,58.760270,64.801192,64.801141,58.767578,58.772349,58.772802,58.764198,58.760815,58.756021,58.758286,58.748654,58.746179,58.765838,58.744114,58.753583,64.801344,64.800704,58.776511,58.781404,58.765084,58.740449,58.750417,0.979018,0.978545,0.979094,1.080377,1.080012,0.979698,0.979769,0.979446,0.978667,0.979658
3.421667,58.751390,58.757121,58.755199,58.750754,58.748107,58.747671,58.747682,58.747717,58.747846,58.749367,58.748824,58.749395,58.749991,58.751613,58.756583,58.758974,58.756932,58.756220,64.801342,64.801488,58.763366,58.768054,58.768463,58.760041,58.756747,58.752345,58.754439,58.745553,58.743282,58.761537,58.739321,58.748961,64.801286,64.801165,58.772196,58.776780,58.760584,58.738031,58.747916,0.978932,0.978451,0.979014,1.080464,1.080085,0.979638,0.979687,0.979356,0.978703,0.979575
3.431667,58.745804,58.753013,58.751133,58.746364,58.743510,58.743076,58.742959,58.742931,58.742072,58.744961,58.744356,58.744973,58.745618,58.747328,58.752667,58.755244,58.753289,58.752410,64.810937,64.810790,58.759788,58.764635,58.764945,58.756319,58.752938,58.749697,58.751315,58.744526,58.742845,58.757544,58.734702,58.744701,64.811188,64.810199,58.769079,58.773168,58.756558,58.738988,58.741469,0.978847,0.978358,0.978935,1.080549,1.080156,0.979577,0.979604,0.979266,0.978740,0.979491
3.441667,58.742442,58.749196,58.747315,58.742422,58.739514,58.739051,58.739003,58.739009,58.738646,58.740898,58.740306,58.740931,58.741584,58.743362,58.748813,58.751438,58.749594,58.748668,64.814280,64.814199,58.755930,58.760720,58.760963,58.752491,58.749161,58.746596,58.747935,58.742380,58.741038,58.753478,58.730266,58.740427,64.814460,64.813616,58.765201,58.768864,58.752322,58.737976,58.738380,0.978762,0.978269,0.978857,1.080633,1.080227,0.979515,0.979519,0.979174,0.978778,0.979403
3.451667,58.738598,58.745229,58.743367,58.738343,58.735370,58.734888,58.734869,58.734890,58.734738,58.736734,58.736143,58.736779,58.737444,58.739282,58.744862,58.747548,58.745813,58.744822,64.818367,64.818290,58.752011,58.756767,58.756938,58.748580,58.745279,58.743472,58.744502,58.740316,58.739353,58.749305,58.725820,58.736135,64.818540,64.817676,58.761319,58.764538,58.748025,58.737178,58.734615,0.978679,0.978183,0.978780,1.080716,1.080296,0.979451,0.979433,0.979082,0.978817,0.979314
3.461667,58.734495,58.741177,58.739353,58.734208,58.731171,58.730676,58.730665,58.730690,58.730583,58.732537,58.731942,58.732590,58.733267,58.735156,58.740863,58.743610,58.741985,58.740922,64.822843,64.822721,58.748048,58.752775,58.752871,58.744622,58.741337,58.740334,58.741038,58.738295,58.737731,58.745064,58.721423,58.731857,64.823062,64.822038,58.757404,58.760164,58.743690,58.736490,58.730489,0.978596,0.978100,0.978703,1.080798,1.080366,0.979385,0.979345,0.978989,0.978855,0.979222
3.471667,58.730278,58.737078,58.735305,58.730055,58.726959,58.726456,58.726442,58.726466,58.726326,58.728337,58.727736,58.728394,58.729083,58.731016,58.736838,58.739642,58.738129,58.736991,64.827444,64.827266,58.744049,58.748739,58.748758,58.740631,58.737360,58.737185,58.737556,58.736294,58.736138,58.740770,58.717080,58.727600,64.827721,64.826508,58.753442,58.755733,58.739327,58.735854,58.726210,0.978515,0.978020,0.978628,1.080879,1.080435,0.979317,0.979255,0.978896,0.978893,0.979128
3.481667,58.726017,58.732951,58.731240,58.725902,58.722758,58.722250,58.722227,58.722248,58.722040,58.724149,58.723542,58.724210,58.724909,58.726876,58.732799,58.735652,58.734254,58.733042,64.832056,64.831824,58.740017,58.744660,58.744603,58.736615,58.733361,58.734026,58.734060,58.734295,58.734553,58.736432,58.712797,58.723371,64.832389,64.830996,58.749426,58.751242,58.734946,58.735233,58.721879,0.978435,0.977943,0.978554,1.080958,1.080503,0.979248,0.979164,0.978804,0.978931,0.979032
3.491667,58.721750,58.728808,58.727168,58.721761,58.718581,58.718069,58.718036,58.718052,58.717762,58.719982,58.719371,58.720047,58.720754,58.722748,58.728752,58.731645,58.730366,58.729083,64.836634,64.836354,58.735957,58.740540,58.740406,58.732581,58.729350,58.730856,58.730552,58.732289,58.732960,58.732060,58.708579,58.719174,64.837015,64.835464,58.745353,58.746693,58.730555,58.734606,58.717546,0.978356,0.977870,0.978481,1.081036,1.080570,0.979177,0.979072,0.978711,0.978968,0.978935
3.501667,58.717493,58.724657,58.723096,58.717640,58.714434,58.713921,58.713876,58.713887,58.713510,58.715844,58.715230,58.715911,58.716623,58.718637,58.724703,58.727627,58.726470,58.725118,64.841162,64.840840,58.731871,58.736380,58.736172,58.728531,58.725332,58.727675,58.727034,58.730267,58.731348,58.727661,58.704431,58.715013,64.841586,64.839895,58.741223,58.742089,58.726162,58.733954,58.713234,0.978278,0.977800,0.978409,1.081112,1.080638,0.979105,0.978979,0.978619,0.979003,0.978836
3.511667,58.713255,58.720502,58.719027,58.713542,58.710322,58.709810,58.709753,58.709758,58.709291,58.711738,58.711122,58.711806,58.712522,58.714548,58.720653,58.723599,58.722566,58.721151,64.845636,64.845276,58.727763,58.732183,58.731903,58.724470,58.721311,58.724482,58.723507,58.728221,58.729709,58.723242,58.700356,58.710889,64.846097,64.844284,58.737039,58.737436,58.721773,58.733264,58.708954,0.978201,0.977733,0.978338,1.081188,1.080704,0.979031,0.978885,0.978527,0.979036,0.978737
3.521667,58.709041,58.716349,58.714965,58.709470,58.706247,58.705739,58.705670,58.705668,58.705110,58.707666,58.707050,58.707734,58.708451,58.710481,58.716606,58.719563,58.718658,58.717183,64.850053,64.849661,58.723634,58.727951,58.727601,58.720398,58.717292,58.721275,58.719970,58.726145,58.728034,58.718809,58.696356,58.706806,64.850547,64.848626,58.732802,58.732740,58.717395,58.732524,58.704713,0.978125,0.977670,0.978268,1.081262,1.080771,0.978955,0.978791,0.978437,0.979067,0.978636
3.531667,58.704856,58.712200,58.710912,58.705426,58.702213,58.701709,58.701627,58.701619,58.700971,58.703629,58.703015,58.703698,58.704413,58.706440,58.712564,58.715522,58.714747,58.713217,64.854415,64.853995,58.719488,58.723688,58.723271,58.716319,58.713279,58.718054,58.716425,58.724033,58.726315,58.714369,58.692432,58.702763,64.854938,64.852923,58.728515,58.728004,58.713034,58.731722,58.700512,0.978050,0.977609,0.978199,1.081335,1.080837,0.978877,0.978696,0.978347,0.979096,0.978535
3.541667,58.700700,58.708060,58.706870,58.701411,58.698219,58.697722,58.697627,58.697613,58.696874,58.699629,58.699020,58.699698,58.700409,58.702426,58.708528,58.711478,58.710833,58.709254,64.858722,64.858277,58.715325,58.719395,58.718915,58.712233,58.709273,58.714817,58.712870,58.721878,58.724544,58.709928,58.688584,58.698763,64.859269,64.857174,58.724181,58.723236,58.708696,58.730848,58.696355,0.977977,0.977552,0.978131,1.081406,1.080902,0.978798,0.978602,0.978259,0.979121,0.978434
3.551667,58.696575,58.703932,58.702842,58.697427,58.694266,58.693778,58.693670,58.693649,58.692821,58.695667,58.695064,58.695735,58.696440,58.698439,58.704499,58.707432,58.706919,58.705296,64.862974,64.862508,58.711149,58.715077,58.714537,58.708144,58.705278,58.711563,58.709305,58.719675,58.722714,58.705490,58.684813,58.694806,64.863543,64.861379,58.719801,58.718441,58.704386,58.729891,58.692241,0.977905,0.977497,0.978065,1.081476,1.080967,0.978718,0.978507,0.978172,0.979144,0.978333
3.561667,58.692485,58.699818,58.698830,58.693475,58.690356,58.689879,58.689757,58.689729,58.688811,58.691744,58.691148,58.691811,58.692508,58.694482,58.700480,58.703385,58.703006,58.701345,64.867172,64.866688,58.706962,58.710735,58.710141,58.704053,58.701298,58.708292,58.705732,58.717419,58.720820,58.701063,58.681117,58.690893,64.867758,64.865538,58.715380,58.713625,58.700109,58.728842,58.688172,0.977834,0.977446,0.977999,1.081544,1.081032,0.978636,0.978412,0.978087,0.979163,0.978232
3.571667,58.688430,58.695723,58.694836,58.689556,58.686490,58.686024,58.685889,58.685853,58.684848,58.687861,58.687274,58.687926,58.688612,58.690555,58.696471,58.699341,58.699096,58.697402,64.871315,64.870818,58.702766,58.706374,58.705729,58.699962,58.697334,58.705002,58.702150,58.715106,58.718855,58.696652,58.677497,58.687025,64.871916,64.869652,58.710921,58.708794,58.695871,58.727693,58.684149,0.977764,0.977397,0.977935,1.081611,1.081096,0.978553,0.978317,0.978003,0.979178,0.978132
3.581667,58.684412,58.691649,58.690861,58.685671,58.682667,58.682216,58.682066,58.682023,58.680930,58.684018,58.683442,58.684082,58.684755,58.686659,58.692476,58.695301,58.695190,58.693470,64.875404,64.874896,58.698565,58.701996,58.701306,58.695873,58.693390,58.701693,58.698559,58.712731,58.716814,58.692262,58.673951,58.683201,64.876015,64.873721,58.706427,58.703953,58.691677,58.726434,58.680173,0.977695,0.977350,0.977871,1.081677,1.081160,0.978469,0.978222,0.977921,0.979192,0.978032
3.591667,58.681020,58.688013,58.687283,58.682165,58.679221,58.678777,58.678638,58.678600,58.677615,58.680534,58.679973,58.680599,58.681259,58.683134,58.688854,58.691637,58.691632,58.689904,64.877490,64.877023,58.694767,58.698054,58.697333,58.692169,58.689827,58.698562,58.695226,58.710256,58.714575,58.688365,58.670657,58.679699,64.878057,64.875877,58.702379,58.699669,58.687899,58.724753,58.676932,0.977629,0.977308,0.977809,1.081742,1.081224,0.978383,0.978129,0.977842,0.979196,0.977934
3.601667,58.675559,58.683087,58.682532,58.677565,58.674696,58.674290,58.674060,58.673976,58.672309,58.676052,58.675488,58.676101,58.676748,58.678548,58.684129,58.686849,58.687007,58.685231,64.884741,64.884142,58.689773,58.692831,58.692058,58.687322,58.685159,58.694730,58.691019,58.707662,58.712426,58.683107,58.666815,58.675383,64.885447,64.882912,58.696993,58.693858,58.683094,58.723648,58.671166,0.977562,0.977266,0.977747,1.081805,1.081287,0.978297,0.978035,0.977764,0.979202,0.977836
3.611667,58.672755,58.679802,58.679274,58.674386,58.671597,58.671193,58.670998,58.670933,58.669580,58.672884,58.672343,58.672939,58.673568,58.675336,58.680789,58.683454,58.683715,58.681951,64.886083,64.885594,58.686232,58.689135,58.688346,58.683884,58.681906,58.691777,58.687905,58.705206,58.710152,58.679562,58.663797,58.672158,64.886672,64.884443,58.693163,58.689880,58.679636,58.721806,58.668651,0.977498,0.977229,0.977687,1.081868,1.081351,0.978208,0.977943,0.977690,0.979197,0.977741
3.621667,58.667665,58.675019,58.674641,58.669938,58.667253,58.666885,58.666623,58.666522,58.664662,58.668549,58.668016,58.668591,58.669199,58.670882,58.676139,58.678712,58.679136,58.677352,64.892717,64.892129,58.681250,58.683888,58.683064,58.679079,58.677343,58.687879,58.683684,58.702341,58.707660,58.674441,58.660130,58.667949,64.893410,64.890924,58.687690,58.684071,58.674975,58.720192,58.663391,0.977435,0.977192,0.977628,1.081928,1.081413,0.978120,0.977851,0.977615,0.979193,0.977647
3.631667,58.665059,58.671905,58.671541,58.666928,58.664331,58.663967,58.663742,58.663660,58.662135,58.665554,58.665047,58.665602,58.666190,58.667834,58.672945,58.675454,58.675977,58.674215,64.893945,64.893478,58.677842,58.680321,58.679489,58.675778,58.674251,58.685008,58.680675,58.699876,58.705346,58.671087,58.657309,58.664903,64.894510,64.892362,58.683971,58.680260,58.671719,58.718244,58.661091,0.977373,0.977159,0.977569,1.081987,1.081476,0.978030,0.977761,0.977546,0.979178,0.977556
3.641667,58.660142,58.667191,58.666960,58.662562,58.660091,58.659764,58.659480,58.659368,58.657404,58.661301,58.660809,58.661338,58.661900,58.663448,58.668316,58.670711,58.671393,58.669634,64.900261,64.899704,58.672833,58.675018,58.674167,58.670968,58.669735,58.681006,58.676398,58.696730,58.702512,58.666054,58.653777,58.660760,64.900921,64.898545,58.678391,58.674423,58.667164,58.716143,58.656065,0.977312,0.977127,0.977512,1.082045,1.081538,0.977940,0.977670,0.977477,0.979164,0.977466
3.651667,58.657634,58.664201,58.663978,58.659677,58.657302,58.656981,58.656730,58.656634,58.654977,58.658442,58.657974,58.658482,58.659023,58.660526,58.665232,58.667556,58.668333,58.666603,64.901524,64.901082,58.669527,58.671552,58.670700,58.667772,58.666767,58.678190,58.673463,58.694241,58.700149,58.662852,58.651126,58.657862,64.902062,64.900013,58.674761,58.670746,58.664078,58.714089,58.653846,0.977252,0.977097,0.977455,1.082103,1.081600,0.977849,0.977582,0.977411,0.979142,0.977379
3.661667,58.653243,58.660007,58.659887,58.655784,58.653524,58.653236,58.652932,58.652808,58.650750,58.654649,58.654197,58.654681,58.655197,58.656613,58.661095,58.663312,58.664211,58.662494,64.906293,64.905742,58.665055,58.666827,58.665968,58.663474,58.662730,58.674475,58.669554,58.691109,58.697232,58.658430,58.647995,58.654165,64.906948,64.904612,58.669784,58.665591,58.660072,58.711686,58.649348,0.977194,0.977070,0.977400,1.082158,1.081661,0.977758,0.977495,0.977347,0.979115,0.977295
3.671667,58.649598,58.656167,58.656088,58.652150,58.650014,58.649749,58.649437,58.649309,58.647235,58.651091,58.650661,58.651119,58.651608,58.652943,58.657187,58.659296,58.660321,58.658640,64.909957,64.909496,58.660815,58.662346,58.661497,58.659401,58.658985,58.670927,58.665842,58.688005,58.694297,58.654357,58.644921,58.650651,64.910517,64.908465,58.665038,58.660819,58.656324,58.709157,58.645825,0.977138,0.977044,0.977345,1.082213,1.081723,0.977666,0.977409,0.977286,0.979082,0.977213
3.681667,58.646040,58.652432,58.652396,58.648640,58.646634,58.646393,58.646071,58.645937,58.643818,58.647655,58.647251,58.647680,58.648140,58.649392,58.653386,58.655379,58.656524,58.654883,64.913673,64.913224,58.656667,58.657948,58.657110,58.655428,58.655339,58.667420,58.662195,58.684861,58.691292,58.650413,58.642021,58.647247,64.914220,64.912219,58.660367,58.656109,58.652697,58.706490,58.642379,0.977082,0.977019,0.977291,1.082266,1.081783,0.977575,0.977325,0.977228,0.979044,0.977134
3.691667,58.642564,58.648768,58.648765,58.645191,58.643318,58.643100,58.642770,58.642630,58.640480,58.644281,58.643903,58.644302,58.644733,58.645901,58.649637,58.651511,58.652771,58.651178,64.917202,64.916792,58.652568,58.653600,58.652779,58.651505,58.651754,58.663916,58.658570,58.681649,58.688194,58.646562,58.639179,58.643905,64.917708,64.915841,58.655737,58.651482,58.649158,58.703671,58.639021,0.977028,0.976996,0.977238,1.082317,1.081843,0.977483,0.977242,0.977171,0.979001,0.977059
3.701667,58.639155,58.645170,58.645192,58.641804,58.640065,58.639871,58.639533,58.639389,58.637208,58.640967,58.640616,58.640986,58.641386,58.642468,58.645940,58.647690,58.649060,58.647521,64.920689,64.920307,58.648515,58.649296,58.648496,58.647630,58.648225,58.660415,58.654968,58.678371,58.685004,58.642796,58.636409,58.640621,64.921166,64.919399,58.651141,58.646913,58.645699,58.700703,58.635730,0.976975,0.976975,0.977186,1.082368,1.081903,0.977392,0.977161,0.977117,0.978953,0.976986
3.711667,58.635805,58.641630,58.641670,58.638470,58.636867,58.636697,58.636351,58.636203,58.633995,58.637706,58.637383,58.637723,58.638092,58.639087,58.642287,58.643910,58.645387,58.643907,64.924102,64.923752,58.644502,58.645030,58.644258,58.643797,58.644747,58.656913,58.651382,58.675024,58.681722,58.639112,58.633697,58.637388,64.924546,64.922894,58.646578,58.642404,58.642313,58.697586,58.632500,0.976923,0.976954,0.977135,1.082418,1.081962,0.977301,0.977082,0.977065,0.978900,0.976917
3.721667,58.632512,58.638147,58.638198,58.635188,58.633721,58.633575,58.633223,58.633070,58.630836,58.634496,58.634201,58.634510,58.634847,58.635755,58.638678,58.640171,58.641749,58.640334,64.927464,64.927145,58.640528,58.640805,58.640063,58.640005,58.641318,58.653409,58.647812,58.671609,58.678349,58.635506,58.631040,58.634203,64.927875,64.926337,58.642047,58.637953,58.638997,58.694321,58.629324,0.976872,0.976935,0.977085,1.082466,1.082020,0.977210,0.977004,0.977015,0.978841,0.976851
3.731667,58.629275,58.634721,58.634775,58.631956,58.630625,58.630504,58.630146,58.629989,58.627730,58.631334,58.631068,58.631346,58.631652,58.632471,58.635112,58.636473,58.638148,58.636802,64.930770,64.930484,58.636596,58.636620,58.635914,58.636256,58.637937,58.649904,58.644259,58.668130,58.674886,58.631980,58.628435,58.631066,64.931147,64.929729,58.637553,58.633563,58.635749,58.690911,58.626203,0.976822,0.976917,0.977035,1.082513,1.082078,0.977120,0.976928,0.976968,0.978778,0.976789
